"id","username","name","follower_count","following_count","score","is_premium","is_pro"
"73073","OGghoul","Little Green Ghoul","397","236","118","False","False"
"68627","PMgeezer","America Saved #MAGA  🌹","3987","5108","5724","False","False"
"36240","BrandoSparx","☠ ｂ ｒ ａ ｎ ｄ ｏ ｎ ☠","1082","632","175","False","False"
"8118","AngryArmedSheep","OmegaKelevra","1978","885","1479","False","False"
"95822","Fritzoid","Prion","6929","11443","2620","False","False"
"29560","Pauly","Paul Shows","3869","5821","406","False","False"
"10005","smilinatitall","Alex Ivan","3146","3778","6821","False","False"
"4613","Lucius","Louie Lozano","718","344","23","False","False"
"36084","Bandy_Shanks","Mr. Bandy Shanks™","6139","5708","888","False","False"
"63504","RedAndRight","Red and Right","885","744","278","False","False"
"4852","AnotherBill","Another Deplorable Bill","1539","1567","348","False","False"
"66774","Cyndi457","Cyndi","1127","802","461","False","False"
"17166","EMT1372","EMT1372","1357","1666","6133","False","False"
"4913","srh","steve","1678","569","3854","False","False"
"14169","surferdoc","SurferDoc","1589","952","1421","False","False"
"102963","MutantPixel","Seth McCormick","1326","960","907","False","False"
"11810","Akatomdavis","Tom Davis","10726","9228","131168","False","True"
"11573","AgendaOfEvil","Agenda Of Evil","13244","21354","73985","False","True"
"17377","DesScorp","Douglas","2420","1354","12255","False","False"
"56071","Paulharrison","Paul harrison","1698","1695","496","False","False"
"86920","Mollytwo","Marilyn ","12116","26255","7037","False","False"
"121962","BlueForcePatriot","BlueForcePatriot","2149","4496","189","False","True"
"8033","C_S","PeckerWood","1499","1475","381","False","False"
"73834","Souris","Elisabeth ","4014","5770","3704","False","False"
"68127","n1k0lak1","Νίκος","1611","1401","3140","False","False"
"87202","Telesti","Will","9757","23219","3699","False","False"
"98533","FlatRealm","Flat•Realm ","10490","28513","13710","False","False"
"8637","jennslyn","Jennslyn","1273","830","1052","False","False"
"10985","shadowmud","MUD 🇺🇸  ","5986","5845","148330","False","True"
"27567","CaptainMike","Captain Mike","1249","1182","627","False","False"
"48151","Silent","🦋Silently Motivated 🦋","1316","914","2648","False","False"
"29247","Himitage","Sick Transit Gloria Monday 🇦🇲","2332","1786","3837","False","True"
"21079","AMP","Anna Maria Perez","5419","5035","8698","False","False"
"18640","adezero","craydrienne","887","155","2075","False","False"
"33256","RadioX","RadioX","2736","2284","12050","False","False"
"39459","TomKawczynski","Tom Kawczynski","11366","15930","126918","True","True"
"2088","AlexLane","Alex Lane","652","125","296","False","False"
"2604","Sacerdotus","☧Sacerdotنs☧","445","160","197","False","False"
"2284","mk97","Michael Kocsis","288","31","14","False","False"
"2795","BoogieBumper","DW","1559","1530","846","False","False"
"2894","SeanFlanery","Sean Patrick Flanery","659","624","46","False","False"
"3180","TheChiller","TheChiller","1437","696","1180","False","False"
"2680","Obamaroid_Ointment","Obamaroid Ointment","456","753","51","False","False"
"2678","thepedant_","Princess Leigha 2.0","406","15","106","False","False"
"18928","peter_s_james","Peter S James","8788","21115","30541","False","False"
"2540","pc","pacave","345","13","14","False","False"
"2236","koipolloi","Koi","616","69","-1","False","False"
"3224","You","You","146","5","9","False","False"
"3115","Sex","Sexy","214","4","63","False","False"
"3483","arealhumanbean","Carly","87","1","0","False","False"
"2864","merrittva","Cindy Merritt","448","339","4","False","False"
"2350","anton","Anton","911","41","81","False","False"
"40418","Kek_Magician","Kek_Magician","12754","17421","289878","False","False"
"2293","lamblock","Me Here","400","35","30","False","False"
"2648","martin17773","Martin Snigg","505","210","0","False","False"
"4271","seamus","James","804","191","506","False","False"
"5048","tiggawild","Tigga Wild","440","27","5","False","False"
"5363","AScottishCat","Duke of Strathsporran","393","47","8","False","False"
"5572","khan","Joseph Lewis","596","118","41","False","False"
"5451","Art","Art","760","124","172","False","False"
"4455","Cheekbones","Leon","536","52","124","False","False"
"5463","TroutieK","TroutieK","526","96","228","False","False"
"6555","dystopia47","TruthStorm","1609","2193","1045","False","False"
"8381","compupropc","Mike","4570","5042","14614","False","False"
"4138","JikaryJack","Jikary Jack","787","175","1317","False","False"
"4071","Frank_","Frank","1402","674","643","False","False"
"5202","McTaskmaster","Tasky McTaskmaster","609","196","129","False","False"
"7140","LiterallyHitler","🇺🇸ᴛᴀʀᴀ ɴᴇʜʟᴇɴ🚁","380","312","15","False","False"
"6070","bnew12000","Be Eugene","293","40","30","False","False"
"4390","Ix","Deplorable Lush","925","944","139","False","False"
"4735","Plumbum","lead","2929","2300","7684","False","False"
"6050","Kirsti","Kirstin Collins","196","8","6","False","False"
"6002","Anarcho-Capitalist","Cognitive Debauchery","294","99","28","False","False"
"7510","logic","kek","272","63","0","False","False"
"7684","mtmr0x","Matheus Marsiglio","247","47","25","False","False"
"17598","antni","Antni","1793","2258","1224","False","False"
"2965","LSUdoc","robert","473","22","15","False","False"
"4575","AHBarbarossa","August Heinrich Barbarossa","711","200","194","False","False"
"2087","OilCan","Oil  Can","508","36","314","False","False"
"2833","citizenpain1","Pain","948","211","464","False","False"
"3728","TheArrogantBastard","dorian grey","305","27","18","False","False"
"5688","bakokitty","Déplorable bakokitty","558","190","167","False","False"
"7713","ChocoChee","Chocolate&Cheese","488","106","545","False","False"
"8450","FallonChamTea","Fallon","107","14","0","False","False"
"6604","avb","Adam Brown","1182","467","220","False","False"
"8797","d1comment","d1comment","185","31","2","False","False"
"1347","ashton","Ashton","426","6","15","False","False"
"2720","RoseRed","Rose Red","542","45","41","False","False"
"3509","CtrlAltDestroy","Ctrl+Alt+Destroy","306","16","17","False","False"
"2643","eSan","eSan","1948","941","2875","False","False"
"4012","Zoyt","Zoyt","360","20","3","False","False"
"5355","fuu","fuu","274","39","1","False","False"
"7302","ehpykwrayje","Michael W","299","49","4","False","False"
"7381","bitmaelstrom","blake","656","413","168","False","False"
"7408","inharmsway","Christen ","339","55","108","False","False"
"7517","hulk","hulk","161","6","1","False","False"
"2382","Haptic","Phillip Rodriguez","669","201","81","False","False"
"3622","SuaveVillain","SuaveVillain","547","52","902","False","False"
"4802","GeneralMental","Cyril daly","363","50","15","False","False"
"5116","NiedsDeadHorse","mflynny","784","232","82","False","False"
"4534","Zakn","Zakn ","619","520","17","False","False"
"4465","lindades","Linda Desjardins","681","148","0","False","False"
"7083","EricAllie","Eric Allie","272","36","20","False","False"
"6128","corgi","Corgi","423","83","-59","False","False"
"3185","jlorayne","Jennifer Lorayne ☃","806","49","256","False","False"
"6426","FrameGames","Frame Game Radio","6518","5331","7577","True","True"
"701","register","Zach","232","5","-3","False","False"
"3510","rare","Sarjan Narwan","438","27","161","False","False"
"4541","UltraSeven","UltraSeven","347","47","38","False","False"
"4127","HeyMorpheus","Morpheus","1889","512","1802","False","False"
"3601","webhead","WebHead","223","12","6","False","False"
"1696","ArnoldMcDarnold","Arnold McDarnold ","726","209","6","False","False"
"3364","Dennis","Dennis","231","37","4","False","False"
"2417","Jer","Jeremy Miller","391","34","50","False","False"
"6078","S7mary3","Scott","302","28","16","False","False"
"3672","MAGAShitlord","Jo Do","776","106","339","False","False"
"4398","Halfarn","Rhys Williams ","491","54","20","False","False"
"7832","HALL","HALDRIA","168","4","0","False","False"
"7850","Plato","Policy Debates","303","111","9","False","False"
"5098","trippy64","TheTripster","827","233","295","False","False"
"4186","LukePatriot","Luke","647","62","0","False","False"
"5167","LainP7","Lain","376","229","31","False","False"
"4165","Bill","Doc Napalm","357","22","2","False","False"
"5195","TomJackson","Tommy Jackson","242","10","29","False","False"
"2532","Thorn","Thorn","724","129","389","False","False"
"4920","28","UMASS28","1758","482","3206","False","False"
"1564","KingOfLewds","King of Lewds","251","5","7","False","False"
"4084","jdlincicome","Jonathan Lincicome ","488","22","92","False","False"
"1846","drugstorecowboy","Jeff","443","28","0","False","False"
"4025","Sosaidduane","Duane Naugle","608","42","120","False","False"
"4352","super_bro_jason","JASON SIGRITZ","440","54","21","False","False"
"4420","OurTruthIsNow","Nichole","705","247","80","False","False"
"4442","Bridget","Bridget Jack Jeffries","990","536","277","False","False"
"5378","TCWilliamson","TC Williamson","5346","841","43323","False","True"
"4750","imrat","Tijn","324","23","18","False","False"
"5922","AynRand","Ayn Rand","294","19","10","False","False"
"3904","MonteCristo","Dantes","1266","859","343","False","False"
"4096","thenekdik","Diknek ","783","191","585","False","False"
"3060","Zengar","Zengar","313","20","3","False","False"
"4016","JackDandy","JackDandy","263","8","4","False","False"
"3004","dxdana","Dana Morgan","269","5","1","False","False"
"5902","Traevus","Traevus Valure","163","10","0","False","False"
"1867","BlindRyan","Blind Ryan","254","3","20","False","False"
"5903","an","Antti","203","11","3","False","False"
"1383","pantupino","Pantupino","232","4","0","False","False"
"4991","ConnorWiseman","Connor","440","63","232","False","False"
"3865","Trilandian","Michael Goutman","536","63","153","False","False"
"4824","Gamic","Andrew Kicks","172","3","0","False","False"
"5955","Levy","Levy Wilson","179","6","6","False","False"
"5986","kurt_cocaine","Kurt","322","13","36","False","False"
"6014","ThePatriarchy","The Patriarchy","243","7","7","False","False"
"3079","ff","ff","653","323","167","False","False"
"5985","Mind","Mind","308","17","309","False","False"
"15011","sfelker","Sean Felker","790","513","20","False","False"
"16235","Jonte","John DeVries","2776","3912","1139","False","False"
"18876","Vhalen","Vonvhalen ","4394","5411","1475","False","False"
"26028","DylanOfTheNorth","Dylan","705","171","193","False","False"
"2078","Houston","MAGA","887","106","55","False","False"
"4405","Tzu","Saint","302","18","8","False","False"
"6063","KxLxB","Scotty2Balls","556","79","223","False","False"
"1754","dc","dc","260","3","7","False","False"
"9286","FalconsFury","FalconsFury","586","177","10","False","False"
"19944","edgymemes","Dank Memes","2597","2801","373","False","False"
"23088","Mondragon","Landon Mondragon","8087","6103","120408","True","True"
"15782","SilentHunter","AnonShadow","1254","1155","176","False","False"
"5139","AnnaRaccoon1","Anna Raccoon","552","43","28","False","False"
"3569","hell","Will","384","31","52","False","False"
"3374","dsalzgeber","Danny Salzgeber","365","33","13","False","False"
"5269","NegativeKelvin","Axiom Paradox","1326","1122","590","False","False"
"3135","starfighter9090","Star Fighter","306","19","23","False","False"
"6695","EDM","EDM","476","171","25","False","False"
"10290","heavens211","✨namexredacted✨","511","271","63","False","False"
"10193","daneriksson","Dan Eriksson","1407","220","1256","True","True"
"2422","TRUMPOTUS","Luke Salmi","343","68","40","False","False"
"6225","miako","Miako Satoshi","283","17","17","False","False"
"6051","kevinmckenzie","Kevin McKenzie","465","40","374","False","False"
"1250","Mallory","Mallory ","129","47","0","False","False"
"6383","RobosexualDwarf","RobosexualDwarf","1991","631","1370","False","False"
"23126","p-dawg","P-dawg","904","616","163","False","False"
"19893","NEBO","Nebo","726","646","11","False","False"
"16915","Ronnie","Arizona Patriot","1456","1080","434","False","False"
"23111","BobArch","RobertWArchbald","1476","1760","1369","False","False"
"7647","jasonhedgepeth","Jason Hedgepeth","2763","1873","3742","False","True"
"2031","AnthemProject","Anthem Project","501","103","134","False","False"
"4462","godlover9000","Luke Johnson","1411","340","2157","False","False"
"9143","DianaDeath","Diana Death ","1322","1469","2553","False","False"
"52406","abaddha","abaddha","369","136","31","False","False"
"58243","Carole","Warrior_Princess","4499","6010","4092","False","False"
"26237","NotYourMom","Rachelle","2078","1531","4221","False","False"
"21071","sWampyone","Bill Jones","3259","2205","37340","False","False"
"28321","Marymaryquitecontrary","Mary Ellen","3924","1831","67536","False","False"
"26995","NannyG123","Nan Gladden","5282","8045","11866","False","False"
"55104","purplemeatballs","GayandDeplorable","216","51","31","False","False"
"31292","DION","Dion","2026","2283","869","False","False"
"65310","Philby","Philby","683","621","283","False","False"
"35111","TedAgeeJr","🕇 Ted Agee Jr ن ","3302","3445","5327","False","False"
"23086","knevis","Katy Nevis","520","375","18","False","False"
